 GROUP;NAME;L(AVERAGE);U(AVERAGE);V(AVERAGE);L(MEDIAN);U(MEDIAN);V(MEDIAN);L(DEVIATION);U(DEVIATION);V(DEVIATION);L(VARIANCE);U(VARIANCE);V(VARIANCE); 
 H&E;H&E-MEMBRANOUS    GLOMERULUS  (1).jpg;61.01948;24.30429;31.32998;57.74597;36.75046;28.87383;19.03586;78.45256;58.93544;362.36409;6154.80465;3473.38634 
 H&E;H&E-MEMBRANOUS    GLOMERULUS  (1).TIF;55.13850;53.47709;57.72108;53.35052;65.14758;63.06766;12.97385;75.70165;40.81218;168.32090;5730.73918;1665.63442 
 H&E;H&E-MEMBRANOUS    GLOMERULUS  (10).jpg;59.79860;-46.88959;37.11506;56.27944;-42.99308;25.84037;19.96009;92.17727;76.30438;398.40501;8496.64864;5822.35882 
 H&E;H&E-MEMBRANOUS    GLOMERULUS  (10).TIF;49.42053;55.57137;59.25508;46.31096;68.93506;64.81702;15.23086;75.82895;42.19826;231.97896;5750.02982;1780.69305 
 H&E;H&E-MEMBRANOUS    GLOMERULUS  (11).jpg;62.41087;-12.50235;52.18716;59.38320;-13.48118;44.37150;20.71070;91.55430;74.36681;428.93327;8382.19075;5530.42268 
 H&E;H&E-MEMBRANOUS    GLOMERULUS  (11).TIF;48.68525;40.18783;71.67948;44.99423;56.63796;79.45387;16.05380;86.04838;47.81569;257.72456;7404.32349;2286.33979 
 H&E;H&E-MEMBRANOUS    GLOMERULUS  (12).jpg;61.16660;-1.92830;31.62230;57.43129;13.79710;20.77194;18.29594;89.14806;63.20565;334.74134;7947.37667;3994.95454 
 H&E;H&E-MEMBRANOUS    GLOMERULUS  (12).TIF;55.89567;47.45485;74.20301;53.23327;58.67219;80.24627;14.25486;84.51581;44.21450;203.20107;7142.92166;1954.92199 
 H&E;H&E-MEMBRANOUS    GLOMERULUS  (13).jpg;56.53130;-24.46736;34.92477;51.41799;-2.86053;22.55667;18.74743;89.81969;65.43259;351.46621;8067.57704;4281.42352 
 H&E;H&E-MEMBRANOUS    GLOMERULUS  (13).TIF;49.63664;69.56009;60.64797;46.79729;80.30740;66.65324;14.74781;77.14236;39.76097;217.49785;5950.94316;1580.93447 
 H&E;H&E-MEMBRANOUS    GLOMERULUS  (14).jpg;56.63891;22.27842;51.02286;53.16174;33.31784;50.26463;17.43508;81.80513;55.40262;303.98197;6692.07994;3069.45056 
 H&E;H&E-MEMBRANOUS    GLOMERULUS  (14).TIF;47.40388;73.72073;74.18454;45.09354;88.96133;81.61980;14.95608;76.19162;43.47703;223.68424;5805.16242;1890.25179 
 H&E;H&E-MEMBRANOUS    GLOMERULUS  (15).jpg;59.10239;7.57056;43.49224;56.06968;15.67190;41.47395;16.96112;85.12749;49.77744;287.67963;7246.68959;2477.79388 
 H&E;H&E-MEMBRANOUS    GLOMERULUS  (15).TIF;53.76190;51.70427;36.32932;51.95197;55.80794;37.95987;13.64430;62.85964;32.91411;186.16691;3951.33450;1083.33888 
