 GROUP;NAME;L(AVERAGE);A(AVERAGE);B(AVERAGE);L(MEDIAN);A(MEDIAN);B(MEDIAN);L(DEVIATION);A(DEVIATION);B(DEVIATION);L(VARIANCE);A(VARIANCE);B(VARIANCE); 
 H&E;H&E-MEMBRANOUS    GLOMERULUS  (1).jpg;68.73;18.54;-5.01;66.10;21.57;-4.42;15.27;10.94;7.93;233.18;119.63;62.85 
 H&E;H&E-MEMBRANOUS    GLOMERULUS  (1).TIF;45.34;26.48;-1.21;44.06;27.96;-0.53;9.28;6.62;4.94;86.03;43.78;24.40 
 H&E;H&E-MEMBRANOUS    GLOMERULUS  (10).jpg;62.70;14.70;-3.51;60.00;17.06;-3.71;15.34;10.96;5.95;235.45;120.15;35.46 
 H&E;H&E-MEMBRANOUS    GLOMERULUS  (10).TIF;47.45;28.42;1.40;45.56;30.26;1.95;9.25;7.23;4.80;85.60;52.33;23.02 
 H&E;H&E-MEMBRANOUS    GLOMERULUS  (11).jpg;54.91;12.93;-3.44;52.99;13.85;-3.54;13.15;8.72;4.20;172.79;76.03;17.67 
 H&E;H&E-MEMBRANOUS    GLOMERULUS  (11).TIF;47.19;28.33;1.63;44.89;30.64;2.26;9.98;8.24;4.68;99.52;67.85;21.91 
 H&E;H&E-MEMBRANOUS    GLOMERULUS  (12).jpg;68.27;15.82;-1.52;65.34;19.18;-2.15;14.33;11.50;6.43;205.42;132.35;41.34 
 H&E;H&E-MEMBRANOUS    GLOMERULUS  (12).TIF;47.25;28.25;1.61;45.43;29.93;2.17;9.74;7.51;4.95;94.87;56.37;24.53 
 H&E;H&E-MEMBRANOUS    GLOMERULUS  (13).jpg;64.23;15.61;-7.41;60.23;20.01;-7.84;14.67;10.80;5.54;215.23;116.66;30.64 
 H&E;H&E-MEMBRANOUS    GLOMERULUS  (13).TIF;47.36;28.74;2.03;45.61;30.44;2.50;9.06;7.45;4.97;82.07;55.50;24.72 
 H&E;H&E-MEMBRANOUS    GLOMERULUS  (14).jpg;63.27;19.14;-4.28;60.73;21.92;-3.77;12.76;10.24;6.73;162.83;104.96;45.23 
 H&E;H&E-MEMBRANOUS    GLOMERULUS  (14).TIF;45.41;27.80;0.12;44.01;29.53;1.03;9.05;6.88;4.75;81.85;47.30;22.59 
 H&E;H&E-MEMBRANOUS    GLOMERULUS  (15).jpg;66.60;22.04;-1.73;64.14;24.95;-1.43;13.73;11.01;5.63;188.56;121.22;31.69 
 H&E;H&E-MEMBRANOUS    GLOMERULUS  (15).TIF;55.70;26.22;-1.07;54.54;27.21;-0.76;8.79;6.75;4.32;77.34;45.59;18.63 
 H&E;H&E-MEMBRANOUS    GLOMERULUS  (16).jpg;63.02;19.77;-1.26;60.79;24.03;0.01;15.05;11.66;5.77;226.65;135.89;33.33 
 H&E;H&E-MEMBRANOUS    GLOMERULUS  (16).TIF;52.38;28.82;-0.20;51.04;30.32;0.34;8.68;6.87;4.18;75.31;47.21;17.51 
 H&E;H&E-MEMBRANOUS    GLOMERULUS  (17).jpg;65.12;25.18;1.38;63.76;27.68;1.80;12.56;11.15;5.60;157.64;124.35;31.31 
 H&E;H&E-MEMBRANOUS    GLOMERULUS  (17).TIF;50.74;29.40;-0.10;49.41;30.90;0.51;7.94;6.64;4.06;63.11;44.14;16.51 
 H&E;H&E-MEMBRANOUS    GLOMERULUS  (18).jpg;71.23;18.18;1.43;68.77;22.20;1.56;14.89;14.48;5.68;221.69;209.75;32.24 
 H&E;H&E-MEMBRANOUS    GLOMERULUS  (18).TIF;51.27;29.33;-0.25;50.09;30.73;0.32;8.37;6.68;4.33;70.04;44.58;18.75 
 H&E;H&E-MEMBRANOUS    GLOMERULUS  (19).jpg;62.43;28.93;2.41;61.03;30.74;2.95;10.50;9.47;5.44;110.33;89.72;29.60 
 H&E;H&E-MEMBRANOUS    GLOMERULUS  (2).jpg;62.99;18.59;-3.06;59.02;21.87;-3.15;14.88;11.34;6.94;221.34;128.58;48.21 
 H&E;H&E-MEMBRANOUS    GLOMERULUS  (2).TIF;48.65;23.63;-2.19;47.10;24.90;-1.64;9.98;6.70;4.72;99.59;44.92;22.24 
 H&E;H&E-MEMBRANOUS    GLOMERULUS  (20).jpg;68.68;21.26;1.22;66.32;24.58;1.66;13.82;12.98;5.60;191.09;168.42;31.31 
 H&E;H&E-MEMBRANOUS    GLOMERULUS  (21).jpg;59.08;24.21;-0.84;57.43;26.88;0.18;13.46;10.45;6.16;181.27;109.27;38.00 
