 GROUP;NAME;L(AVERAGE);U(AVERAGE);V(AVERAGE);L(MEDIAN);U(MEDIAN);V(MEDIAN);L(DEVIATION);U(DEVIATION);V(DEVIATION);L(VARIANCE);U(VARIANCE);V(VARIANCE); 
 H&E;H&E-MEMBRANOUS    GLOMERULUS  (1).jpg;68.73;22.66;-10.32;66.10;24.86;-10.83;15.27;13.82;12.39;233.18;191.02;153.63 
 H&E;H&E-MEMBRANOUS    GLOMERULUS  (1).TIF;45.34;35.06;-6.00;44.06;36.74;-5.23;9.28;10.87;5.91;86.03;118.10;34.93 
 H&E;H&E-MEMBRANOUS    GLOMERULUS  (10).jpg;62.70;17.71;-7.17;60.00;18.26;-8.56;15.34;12.96;9.40;235.45;167.87;88.40 
 H&E;H&E-MEMBRANOUS    GLOMERULUS  (10).TIF;47.45;40.19;-3.11;45.56;42.26;-2.35;9.25;11.73;5.78;85.60;137.67;33.42 
 H&E;H&E-MEMBRANOUS    GLOMERULUS  (11).jpg;54.91;14.89;-6.62;52.99;14.78;-7.30;13.15;10.04;6.40;172.79;100.73;40.94 
 H&E;H&E-MEMBRANOUS    GLOMERULUS  (11).TIF;47.19;40.17;-2.79;44.89;42.68;-1.89;9.98;13.11;5.54;99.52;171.78;30.68 
 H&E;H&E-MEMBRANOUS    GLOMERULUS  (12).jpg;68.27;21.17;-4.76;65.34;23.64;-6.58;14.33;14.04;10.62;205.42;197.15;112.69 
 H&E;H&E-MEMBRANOUS    GLOMERULUS  (12).TIF;47.25;40.04;-2.82;45.43;41.67;-2.02;9.74;12.28;5.86;94.87;150.87;34.34 
 H&E;H&E-MEMBRANOUS    GLOMERULUS  (13).jpg;64.23;16.41;-13.18;60.23;19.51;-14.88;14.67;12.90;8.97;215.23;166.29;80.47 
 H&E;H&E-MEMBRANOUS    GLOMERULUS  (13).TIF;47.36;41.16;-2.41;45.61;42.90;-1.54;9.06;12.53;5.76;82.07;157.07;33.16 
 H&E;H&E-MEMBRANOUS    GLOMERULUS  (14).jpg;63.27;23.83;-9.35;60.73;25.67;-9.49;12.76;13.60;10.25;162.83;185.09;105.08 
 H&E;H&E-MEMBRANOUS    GLOMERULUS  (14).TIF;45.41;38.02;-4.55;44.01;40.30;-3.59;9.05;11.38;5.63;81.85;129.54;31.74 
 H&E;H&E-MEMBRANOUS    GLOMERULUS  (15).jpg;66.60;30.33;-6.25;64.14;31.79;-6.60;13.73;15.36;8.66;188.56;235.90;75.00 
 H&E;H&E-MEMBRANOUS    GLOMERULUS  (15).TIF;55.70;36.26;-6.06;54.54;36.95;-5.78;8.79;10.62;5.75;77.34;112.71;33.04 
 H&E;H&E-MEMBRANOUS    GLOMERULUS  (16).jpg;63.02;26.89;-4.98;60.79;30.61;-3.89;15.05;15.99;8.50;226.65;255.64;72.32 
 H&E;H&E-MEMBRANOUS    GLOMERULUS  (16).TIF;52.38;40.42;-5.30;51.04;41.81;-4.63;8.68;10.92;5.37;75.31;119.28;28.83 
 H&E;H&E-MEMBRANOUS    GLOMERULUS  (17).jpg;65.12;37.43;-2.56;63.76;38.86;-1.87;12.56;17.24;7.84;157.64;297.33;61.52 
 H&E;H&E-MEMBRANOUS    GLOMERULUS  (17).TIF;50.74;41.18;-5.26;49.41;42.82;-4.51;7.94;10.82;5.08;63.11;117.02;25.76 
 H&E;H&E-MEMBRANOUS    GLOMERULUS  (18).jpg;71.23;27.12;-1.06;68.77;30.15;-1.89;14.89;19.91;9.51;221.69;396.32;90.52 
 H&E;H&E-MEMBRANOUS    GLOMERULUS  (18).TIF;51.27;41.01;-5.47;50.09;42.30;-4.73;8.37;10.94;5.44;70.04;119.68;29.56 
 H&E;H&E-MEMBRANOUS    GLOMERULUS  (19).jpg;62.43;43.82;-1.91;61.03;45.37;-0.78;10.50;15.80;7.04;110.33;249.64;49.50 
 H&E;H&E-MEMBRANOUS    GLOMERULUS  (2).jpg;62.99;23.81;-7.35;59.02;25.09;-8.23;14.88;14.74;10.70;221.34;217.23;114.40 
 H&E;H&E-MEMBRANOUS    GLOMERULUS  (2).TIF;48.65;30.63;-6.84;47.10;31.67;-6.40;9.98;10.30;5.97;99.59;106.15;35.67 
 H&E;H&E-MEMBRANOUS    GLOMERULUS  (20).jpg;68.68;31.57;-2.01;66.32;33.08;-1.87;13.82;19.05;8.50;191.09;362.89;72.21 
 H&E;H&E-MEMBRANOUS    GLOMERULUS  (21).jpg;59.08;33.62;-5.28;57.43;35.93;-3.89;13.46;16.02;8.19;181.27;256.50;67.08 
 H&E;H&E-MEMBRANOUS    GLOMERULUS  (22).jpg;66.50;22.43;-4.30;65.83;24.47;-3.46;15.49;16.33;9.72;239.96;266.51;94.53 
 H&E;H&E-MEMBRANOUS    GLOMERULUS  (23).jpg;66.29;22.60;-4.70;65.37;24.61;-3.95;15.56;16.15;8.23;242.11;260.72;67.75 
 H&E;H&E-MEMBRANOUS    GLOMERULUS  (24).jpg;64.68;38.97;-1.84;62.42;41.78;-1.33;15.27;20.38;9.16;233.14;415.45;83.86 
 H&E;H&E-MEMBRANOUS    GLOMERULUS  (25).jpg;63.17;40.60;2.01;58.13;48.78;3.07;18.42;27.35;8.74;339.21;747.82;76.41 
 H&E;H&E-MEMBRANOUS    GLOMERULUS  (26).jpg;63.91;21.25;-3.34;62.68;23.59;-2.94;11.83;11.07;8.02;139.94;122.47;64.25 
 H&E;H&E-MEMBRANOUS    GLOMERULUS  (27).jpg;62.61;18.23;-3.82;60.65;19.41;-4.34;14.38;10.56;8.92;206.74;111.45;79.49 
 H&E;H&E-MEMBRANOUS    GLOMERULUS  (28).jpg;62.22;20.70;-2.48;60.73;22.06;-2.04;12.75;10.65;7.65;162.49;113.47;58.50 
 H&E;H&E-MEMBRANOUS    GLOMERULUS  (29).jpg;60.16;23.16;-3.83;59.38;24.25;-3.30;12.09;10.38;7.18;146.11;107.83;51.54 
 H&E;H&E-MEMBRANOUS    GLOMERULUS  (3).jpg;66.53;15.85;-2.16;63.85;14.98;-3.74;17.68;15.26;11.79;312.75;232.80;139.10 
 H&E;H&E-MEMBRANOUS    GLOMERULUS  (3).TIF;50.02;27.67;-7.78;48.73;28.13;-7.55;9.44;9.22;5.85;89.19;85.07;34.18 
 H&E;H&E-MEMBRANOUS    GLOMERULUS  (30).jpg;61.13;14.72;-7.15;60.38;15.69;-6.88;14.13;9.14;8.07;199.64;83.53;65.20 
 H&E;H&E-MEMBRANOUS    GLOMERULUS  (31).jpg;74.29;28.40;4.98;71.85;31.49;4.00;12.97;19.05;7.23;168.19;363.05;52.23 
 H&E;H&E-MEMBRANOUS    GLOMERULUS  (32).jpg;66.97;22.98;-2.37;63.68;27.51;-1.73;12.44;16.83;5.72;154.74;283.29;32.66 
 H&E;H&E-MEMBRANOUS    GLOMERULUS  (4).jpg;60.57;17.84;-7.87;58.04;18.26;-9.10;15.06;11.79;10.32;226.80;139.09;106.41 
 H&E;H&E-MEMBRANOUS    GLOMERULUS  (4).TIF;46.94;32.38;-6.98;45.89;33.63;-6.28;8.97;9.99;6.01;80.53;99.85;36.15 
 H&E;H&E-MEMBRANOUS    GLOMERULUS  (5).jpg;64.71;16.00;-4.66;62.18;14.99;-6.75;17.41;13.98;11.51;303.13;195.33;132.39 
 H&E;H&E-MEMBRANOUS    GLOMERULUS  (5).TIF;47.17;34.56;-5.79;45.64;36.31;-4.87;8.75;10.67;5.58;76.64;113.75;31.16 
 H&E;H&E-MEMBRANOUS    GLOMERULUS  (6).jpg;65.25;17.71;-9.99;61.72;18.37;-11.64;15.55;14.16;11.80;241.91;200.64;139.30 
 H&E;H&E-MEMBRANOUS    GLOMERULUS  (6).TIF;46.88;34.13;-5.79;45.60;35.48;-4.86;9.60;11.42;6.23;92.22;130.49;38.85 
 H&E;H&E-MEMBRANOUS    GLOMERULUS  (7).jpg;62.47;20.70;-10.22;57.83;22.08;-11.08;15.80;14.81;11.09;249.60;219.28;122.91 
 H&E;H&E-MEMBRANOUS    GLOMERULUS  (7).TIF;45.31;37.42;-4.63;43.82;39.72;-3.63;9.02;11.44;5.75;81.37;130.93;33.04 
 H&E;H&E-MEMBRANOUS    GLOMERULUS  (8).jpg;55.52;18.63;-5.65;52.19;18.58;-7.10;16.80;12.74;9.17;282.37;162.21;84.06 
 H&E;H&E-MEMBRANOUS    GLOMERULUS  (8).TIF;45.97;38.79;-4.42;44.52;41.00;-3.20;9.09;11.88;6.11;82.57;141.13;37.31 
 H&E;H&E-MEMBRANOUS    GLOMERULUS  (9).jpg;69.83;20.89;-3.39;66.48;23.53;-5.49;15.16;15.06;11.60;229.72;226.67;134.64 
 H&E;H&E-MEMBRANOUS    GLOMERULUS  (9).TIF;56.48;40.06;-7.43;53.71;42.54;-6.48;11.76;13.92;6.65;138.26;193.73;44.23 
 H&E;H&E-NORMAL  GLOMERULUS    (100).jpg;66.58;26.06;-0.71;64.79;27.44;-1.04;12.28;12.30;8.10;150.73;151.18;65.54 
 H&E;H&E-NORMAL  GLOMERULUS    (101).jpg;68.85;21.84;1.28;66.76;22.34;0.82;14.42;13.81;9.56;207.82;190.70;91.37 
 H&E;H&E-NORMAL  GLOMERULUS    (102).jpg;70.95;20.21;2.29;69.37;21.00;1.57;14.02;13.58;9.42;196.50;184.52;88.73 
 H&E;H&E-NORMAL  GLOMERULUS    (103).jpg;68.07;23.31;-0.01;66.65;23.85;-0.48;12.41;10.88;7.83;154.02;118.48;61.34 
 H&E;H&E-NORMAL  GLOMERULUS    (104).jpg;71.72;18.42;1.90;70.60;18.37;1.11;13.53;12.11;9.55;183.07;146.75;91.16 
 H&E;H&E-NORMAL  GLOMERULUS    (105).jpg;68.98;22.03;0.34;67.84;22.15;0.06;11.67;10.45;8.11;136.27;109.16;65.71 
 H&E;H&E-NORMAL  GLOMERULUS    (106).jpg;58.79;29.77;-2.35;56.12;31.90;-2.15;13.09;13.08;7.69;171.42;171.14;59.14 
 H&E;H&E-NORMAL  GLOMERULUS    (107).jpg;61.05;28.72;-1.05;58.67;30.58;-0.68;13.02;13.11;7.59;169.42;171.84;57.56 
 H&E;H&E-NORMAL  GLOMERULUS    (108).jpg;62.65;26.55;-2.63;60.09;27.95;-2.86;14.53;13.02;9.46;211.20;169.54;89.40 
 H&E;H&E-NORMAL  GLOMERULUS    (109).jpg;67.20;23.43;-0.46;65.20;24.66;-1.21;14.68;13.52;9.72;215.64;182.82;94.47 
 H&E;H&E-NORMAL  GLOMERULUS    (110).jpg;71.13;18.78;-0.73;69.18;19.08;-2.44;17.18;13.87;11.76;295.30;192.42;138.32 
 H&E;H&E-NORMAL  GLOMERULUS    (111).jpg;58.91;22.06;-7.85;56.94;22.39;-8.23;12.06;10.42;8.59;145.47;108.64;73.80 
 H&E;H&E-NORMAL  GLOMERULUS    (112).jpg;58.29;20.87;-9.23;56.78;20.88;-8.89;11.58;9.10;7.93;134.01;82.73;62.85 
 H&E;H&E-NORMAL  GLOMERULUS    (113).jpg;62.83;16.98;-7.83;61.77;17.19;-7.85;10.96;8.28;9.14;120.07;68.50;83.61 
 H&E;H&E-NORMAL  GLOMERULUS    (114).jpg;63.66;15.79;-8.20;62.74;15.59;-8.14;10.94;7.45;9.04;119.64;55.49;81.66 
 H&E;H&E-NORMAL  GLOMERULUS    (115).jpg;65.14;16.00;-7.04;63.80;15.93;-7.85;10.79;8.09;8.87;116.48;65.40;78.73 
 H&E;H&E-NORMAL  GLOMERULUS    (116).jpg;62.65;17.14;-8.29;61.78;17.23;-8.11;10.69;8.10;8.77;114.31;65.61;76.98 
 H&E;H&E-NORMAL  GLOMERULUS    (117).jpg;60.02;19.39;-8.56;58.93;18.74;-8.13;11.21;9.07;8.39;125.69;82.26;70.47 
 H&E;H&E-NORMAL  GLOMERULUS    (118).jpg;62.88;17.02;-6.68;61.20;17.38;-7.59;11.82;8.88;8.99;139.61;78.80;80.86 
 H&E;H&E-NORMAL  GLOMERULUS    (234).jpg;67.43;37.01;-4.80;65.62;37.93;-3.84;11.99;12.91;7.34;143.71;166.77;53.91 
 H&E;H&E-NORMAL  GLOMERULUS    (235).jpg;68.94;35.07;-4.34;66.99;35.48;-3.81;12.94;14.14;7.85;167.43;200.02;61.62 
 H&E;H&E-NORMAL  GLOMERULUS    (236).jpg;67.42;48.83;-4.42;65.70;52.79;-3.34;10.55;15.54;6.87;111.29;241.40;47.13 
 H&E;H&E-NORMAL  GLOMERULUS    (237).jpg;59.72;29.12;-7.14;58.06;30.71;-6.07;12.28;12.19;8.55;150.73;148.71;73.05 
 H&E;H&E-NORMAL  GLOMERULUS    (238).jpg;68.90;38.68;-5.52;68.30;39.38;-3.56;13.51;14.91;8.82;182.54;222.41;77.88 
 H&E;H&E-NORMAL  GLOMERULUS    (239).jpg;67.53;42.07;-4.66;65.30;45.34;-3.45;13.68;17.22;8.39;187.27;296.57;70.44 
 H&E;H&E-NORMAL  GLOMERULUS    (240).jpg;64.22;40.31;-3.46;62.35;41.96;-3.18;11.75;13.01;6.88;137.95;169.31;47.35 
 H&E;H&E-NORMAL  GLOMERULUS    (241).jpg;64.00;42.12;-2.63;61.30;44.16;-2.09;12.04;14.06;6.96;145.06;197.68;48.51 
 H&E;H&E-NORMAL  GLOMERULUS    (242).jpg;65.91;35.83;-4.22;64.97;37.70;-3.13;12.76;12.66;8.47;162.76;160.36;71.74 
 H&E;H&E-NORMAL  GLOMERULUS    (243).jpg;69.97;31.94;-2.61;67.74;32.74;-2.14;14.66;14.82;9.35;214.84;219.61;87.37 
 H&E;H&E-NORMAL  GLOMERULUS    (244).jpg;69.11;37.84;-3.47;68.82;38.38;-2.31;12.41;14.39;8.27;153.88;206.97;68.43 
 H&E;H&E-NORMAL  GLOMERULUS    (245).jpg;67.28;51.01;-3.91;64.81;56.20;-2.86;13.63;20.02;7.57;185.71;400.92;57.23 
 H&E;H&E-NORMAL  GLOMERULUS    (246).jpg;67.49;40.03;-3.65;66.48;42.49;-2.44;12.39;13.50;8.24;153.40;182.33;67.83 
 H&E;H&E-NORMAL  GLOMERULUS    (247).jpg;68.12;35.34;-4.00;66.96;37.13;-3.16;13.28;13.53;8.89;176.44;183.12;79.03 
 H&E;H&E-NORMAL  GLOMERULUS    (248).jpg;61.98;22.36;-5.73;61.80;22.29;-4.43;14.87;10.54;9.77;221.10;111.07;95.48 
 H&E;H&E-NORMAL  GLOMERULUS    (249).jpg;66.69;38.04;-7.34;64.28;41.35;-6.25;14.28;16.29;9.03;203.96;265.47;81.62 
 H&E;H&E-NORMAL  GLOMERULUS    (250).jpg;69.54;30.67;-7.20;66.75;33.03;-7.24;16.66;16.16;11.31;277.41;261.21;128.01 
 H&E;H&E-NORMAL  GLOMERULUS    (251).jpg;61.58;25.00;-8.22;59.42;25.79;-7.99;13.29;11.23;7.91;176.56;126.08;62.59 
 H&E;H&E-NORMAL  GLOMERULUS    (252).jpg;63.90;24.21;-15.98;57.93;25.51;-15.43;23.39;19.07;11.97;546.94;363.58;143.19 
